order_id,parent_id,date_created,date_created_gmt,num_items_sold,total_sales,tax_total,shipping_total,net_total,returning_customer,status,customer_id,date_paid,date_completed
4220,0,2022-03-26 16:03:45,2022-03-26 16:03:45,1,1600.0,0,100,1500.0,0.0,wc-trash,834,0000-00-00 00:00:00,0000-00-00 00:00:00
4221,0,2022-03-26 16:36:15,2022-03-26 16:36:15,2,3450.0,0,100,3350.0,1.0,wc-trash,835,0000-00-00 00:00:00,0000-00-00 00:00:00
4222,0,2022-03-26 16:49:57,2022-03-26 16:49:57,2,3200.0,0,100,3100.0,0.0,wc-completed,836,2022-03-26 11:04:13,2022-05-04 00:57:43
4223,0,2022-03-26 16:50:59,2022-03-26 16:50:59,1,1750.0,0,100,1650.0,0.0,wc-trash,837,0000-00-00 00:00:00,0000-00-00 00:00:00
4224,0,2022-03-26 17:00:24,2022-03-26 17:00:24,1,1650.0,0,100,1550.0,0.0,wc-completed,838,2022-03-26 11:01:53,2022-05-03 23:39:21
4226,0,2022-03-26 17:15:42,2022-03-26 17:15:42,1,2000.0,0,100,1900.0,0.0,wc-completed,840,2022-03-26 11:17:33,2022-06-05 09:18:58
4227,0,2022-03-26 17:35:16,2022-03-26 17:35:16,1,2200.0,0,100,2100.0,0.0,wc-trash,841,0000-00-00 00:00:00,0000-00-00 00:00:00
4228,0,2022-03-26 17:44:24,2022-03-26 17:44:24,1,1500.0,0,100,1400.0,0.0,wc-completed,842,2022-03-26 11:45:48,2022-05-10 03:53:06
4229,0,2022-03-26 18:22:19,2022-03-26 18:22:19,1,1700.0,0,100,1600.0,0.0,wc-completed,843,2022-03-27 06:46:10,2022-05-04 00:48:32
4230,0,2022-03-26 18:57:45,2022-03-26 18:57:45,5,7600.0,0,0,7600.0,0.0,wc-trash,845,0000-00-00 00:00:00,0000-00-00 00:00:00
4231,0,2022-03-26 19:19:46,2022-03-26 19:19:46,1,1600.0,0,100,1500.0,0.0,wc-trash,846,0000-00-00 00:00:00,0000-00-00 00:00:00
4232,0,2022-03-26 19:45:37,2022-03-26 19:45:37,4,5600.0,0,0,5600.0,0.0,wc-trash,847,0000-00-00 00:00:00,0000-00-00 00:00:00
4233,0,2022-03-26 19:45:54,2022-03-26 19:45:54,1,1650.0,0,100,1550.0,0.0,wc-trash,848,0000-00-00 00:00:00,0000-00-00 00:00:00
4234,0,2022-03-26 19:56:04,2022-03-26 19:56:04,1,2250.0,0,100,2150.0,0.0,wc-completed,730,2022-03-26 13:57:32,2022-05-10 03:53:07
4235,0,2022-03-27 02:56:45,2022-03-27 02:56:45,1,1700.0,0,100,1600.0,0.0,wc-trash,850,0000-00-00 00:00:00,0000-00-00 00:00:00
4236,0,2022-03-27 03:45:10,2022-03-27 03:45:10,2,3450.0,0,100,3350.0,0.0,wc-completed,835,2022-03-26 21:45:59,2022-05-16 05:06:37
4237,0,2022-03-27 03:52:30,2022-03-27 03:52:30,1,1750.0,0,100,1650.0,0.0,wc-completed,852,2022-03-26 21:59:25,2022-05-16 23:16:27
4238,0,2022-03-27 03:56:18,2022-03-27 03:56:18,1,1600.0,0,100,1500.0,0.0,wc-completed,853,2022-03-26 21:58:14,2022-05-16 05:06:37
4239,0,2022-03-27 04:18:35,2022-03-27 04:18:35,4,6950.0,0,100,6850.0,0.0,wc-trash,794,0000-00-00 00:00:00,0000-00-00 00:00:00
4240,0,2022-03-27 04:34:56,2022-03-27 04:34:56,1,1650.0,0,100,1550.0,0.0,wc-completed,854,2022-03-26 22:47:45,2022-05-10 03:53:07
4241,0,2022-03-27 05:37:04,2022-03-27 05:37:04,1,1600.0,0,100,1500.0,0.0,wc-completed,855,2022-03-26 23:41:00,2022-05-04 03:20:36
4242,0,2022-03-27 05:41:07,2022-03-27 05:41:07,1,1750.0,0,100,1650.0,0.0,wc-trash,837,0000-00-00 00:00:00,0000-00-00 00:00:00
4243,0,2022-03-27 05:48:09,2022-03-27 05:48:09,1,1750.0,0,100,1650.0,0.0,wc-completed,837,2022-03-27 10:40:11,2022-05-10 03:14:56
4244,0,2022-03-27 06:17:06,2022-03-27 06:17:06,1,1850.0,0,100,1750.0,0.0,wc-completed,856,2022-03-27 00:18:30,2022-05-16 05:06:37
4245,0,2022-03-27 06:23:08,2022-03-27 06:23:08,2,3250.0,0,100,3150.0,0.0,wc-completed,857,2022-03-27 00:25:20,2022-05-10 03:14:57
4246,0,2022-03-27 06:47:19,2022-03-27 06:47:19,1,1600.0,0,100,1500.0,0.0,wc-completed,858,2022-03-27 00:50:18,2022-05-10 03:14:57
4247,0,2022-03-27 06:51:04,2022-03-27 06:51:04,1,1700.0,0,100,1600.0,0.0,wc-completed,859,2022-03-27 00:53:38,2022-05-10 03:14:57
4248,0,2022-03-27 07:01:14,2022-03-27 07:01:14,1,1650.0,0,100,1550.0,0.0,wc-completed,860,2022-03-27 01:03:49,2022-05-10 03:14:57
4249,0,2022-03-27 07:19:04,2022-03-27 07:19:04,1,1500.0,0,100,1400.0,0.0,wc-trash,862,0000-00-00 00:00:00,0000-00-00 00:00:00
4250,0,2022-03-27 07:22:42,2022-03-27 07:22:42,2,3300.0,0,100,3200.0,0.0,wc-completed,863,2022-03-27 01:44:39,2022-05-10 03:14:58
4251,0,2022-03-27 07:33:12,2022-03-27 07:33:12,1,1600.0,0,100,1500.0,0.0,wc-completed,864,2022-03-27 01:45:52,2022-05-10 03:14:58
4252,0,2022-03-27 07:35:55,2022-03-27 07:35:55,2,3350.0,0,100,3250.0,0.0,wc-completed,865,2022-03-27 01:38:17,2022-05-16 23:16:28
4253,0,2022-03-27 07:50:02,2022-03-27 07:50:02,1,1900.0,0,100,1800.0,0.0,wc-completed,866,2022-03-27 01:51:40,2022-05-10 03:14:58
4254,0,2022-03-27 08:04:18,2022-03-27 08:04:18,1,1650.0,0,100,1550.0,0.0,wc-completed,867,2022-03-27 02:06:52,2022-05-10 03:01:13
4255,0,2022-03-27 08:16:47,2022-03-27 08:16:47,1,1500.0,0,100,1400.0,0.0,wc-completed,868,2022-03-27 02:18:22,2022-05-10 03:01:13
4256,0,2022-03-27 08:20:59,2022-03-27 08:20:59,2,3050.0,0,100,2950.0,1.0,wc-completed,825,2022-03-27 02:22:37,2022-05-10 03:01:13
4257,0,2022-03-27 08:23:08,2022-03-27 08:23:08,2,3400.0,0,100,3300.0,0.0,wc-trash,869,0000-00-00 00:00:00,0000-00-00 00:00:00
4258,0,2022-03-27 08:46:56,2022-03-27 08:46:56,2,3000.0,0,100,2900.0,0.0,wc-trash,870,0000-00-00 00:00:00,0000-00-00 00:00:00
4259,0,2022-03-27 09:04:29,2022-03-27 09:04:29,1,1500.0,0,100,1400.0,0.0,wc-completed,871,2022-03-27 03:05:20,2022-05-10 03:01:14
4260,0,2022-03-27 09:04:34,2022-03-27 09:04:34,1,1650.0,0,100,1550.0,0.0,wc-trash,872,0000-00-00 00:00:00,0000-00-00 00:00:00
4261,0,2022-03-27 09:30:08,2022-03-27 09:30:08,1,1550.0,0,100,1450.0,0.0,wc-completed,873,2022-03-27 03:31:15,2022-05-10 03:01:14
4262,0,2022-03-27 09:35:54,2022-03-27 09:35:54,1,1650.0,0,100,1550.0,0.0,wc-completed,874,2022-03-27 03:41:44,2022-05-10 03:01:14
4263,0,2022-03-27 09:41:56,2022-03-27 09:41:56,1,1650.0,0,100,1550.0,0.0,wc-completed,875,2022-03-27 03:49:24,2022-05-10 03:01:14
4264,0,2022-03-27 09:47:58,2022-03-27 09:47:58,3,4900.0,0,100,4800.0,0.0,wc-trash,876,0000-00-00 00:00:00,0000-00-00 00:00:00
4265,0,2022-03-27 09:48:51,2022-03-27 09:48:51,1,1650.0,0,100,1550.0,0.0,wc-completed,877,2022-03-27 03:51:27,2022-05-10 03:01:14
4266,0,2022-03-27 10:24:00,2022-03-27 10:24:00,1,1850.0,0,100,1750.0,0.0,wc-completed,880,2022-03-27 04:25:09,2022-05-16 23:16:28
4267,0,2022-03-27 10:24:23,2022-03-27 10:24:23,1,1600.0,0,100,1500.0,0.0,wc-completed,881,2022-03-27 05:48:31,2022-05-16 23:16:28
4268,0,2022-03-27 10:34:16,2022-03-27 10:34:16,1,1500.0,0,100,1400.0,0.0,wc-completed,882,2022-03-27 04:38:31,2022-05-10 03:01:15
4269,0,2022-03-27 10:36:45,2022-03-27 10:36:45,2,3100.0,0,100,3000.0,0.0,wc-completed,883,2022-03-27 04:38:30,2022-06-05 09:18:58
4270,0,2022-03-27 10:45:58,2022-03-27 10:45:58,2,2950.0,0,100,2850.0,0.0,wc-trash,879,0000-00-00 00:00:00,0000-00-00 00:00:00
4271,0,2022-03-27 10:49:36,2022-03-27 10:49:36,1,1600.0,0,100,1500.0,0.0,wc-trash,884,0000-00-00 00:00:00,0000-00-00 00:00:00
4272,0,2022-03-27 12:35:28,2022-03-27 12:35:28,1,2050.0,0,100,1950.0,0.0,wc-trash,885,0000-00-00 00:00:00,0000-00-00 00:00:00
4273,0,2022-03-27 12:53:40,2022-03-27 12:53:40,1,1500.0,0,100,1400.0,0.0,wc-trash,886,0000-00-00 00:00:00,0000-00-00 00:00:00
4274,0,2022-03-27 13:18:19,2022-03-27 13:18:19,1,1550.0,0,100,1450.0,0.0,wc-trash,887,0000-00-00 00:00:00,0000-00-00 00:00:00
4275,0,2022-03-27 13:37:50,2022-03-27 13:37:50,1,1550.0,0,100,1450.0,0.0,wc-completed,888,2022-03-27 07:59:58,2022-05-10 03:01:15
4276,0,2022-03-27 13:46:33,2022-03-27 13:46:33,1,1600.0,0,100,1500.0,0.0,wc-completed,889,2022-03-27 07:48:55,2022-05-16 23:16:28
4277,0,2022-03-27 14:20:52,2022-03-27 14:20:52,3,4550.0,0,0,4550.0,0.0,wc-trash,891,0000-00-00 00:00:00,0000-00-00 00:00:00
4278,0,2022-03-27 14:26:39,2022-03-27 14:26:39,1,1550.0,0,0,1550.0,0.0,wc-trash,892,0000-00-00 00:00:00,0000-00-00 00:00:00
4279,0,2022-03-27 14:45:14,2022-03-27 14:45:14,1,1500.0,0,100,1400.0,0.0,wc-completed,893,2022-03-27 08:46:44,2022-05-10 03:01:15
4280,0,2022-03-27 14:46:24,2022-03-27 14:46:24,3,4400.0,0,100,4300.0,0.0,wc-completed,894,2022-03-27 08:50:03,2022-05-16 23:16:28
4281,0,2022-03-27 14:52:56,2022-03-27 14:52:56,1,1600.0,0,100,1500.0,0.0,wc-completed,895,2022-03-27 08:56:09,2022-05-10 03:01:15
4282,0,2022-03-27 15:18:50,2022-03-27 15:18:50,1,1550.0,0,100,1450.0,0.0,wc-completed,897,2022-03-27 09:19:49,2022-05-10 03:01:15
4283,0,2022-03-27 15:51:08,2022-03-27 15:51:08,1,1700.0,0,100,1600.0,0.0,wc-trash,898,0000-00-00 00:00:00,0000-00-00 00:00:00
4284,0,2022-03-27 15:51:44,2022-03-27 15:51:44,5,7900.0,0,100,7800.0,0.0,wc-completed,899,2022-03-27 09:53:58,2022-05-16 23:16:29
4285,0,2022-03-27 15:54:50,2022-03-27 15:54:50,2,3500.0,0,100,3400.0,0.0,wc-completed,900,2022-03-27 10:11:27,2022-05-16 23:16:29
4286,0,2022-03-27 16:12:28,2022-03-27 16:12:28,1,1700.0,0,100,1600.0,0.0,wc-trash,901,0000-00-00 00:00:00,0000-00-00 00:00:00
4287,0,2022-03-27 16:30:39,2022-03-27 16:30:39,1,1650.0,0,100,1550.0,0.0,wc-trash,902,0000-00-00 00:00:00,0000-00-00 00:00:00
4288,0,2022-03-27 16:35:34,2022-03-27 16:35:34,1,1650.0,0,100,1550.0,0.0,wc-completed,812,2022-03-27 10:37:15,2022-05-16 03:17:00
4289,0,2022-03-27 16:44:30,2022-03-27 16:44:30,1,1900.0,0,100,1800.0,0.0,wc-completed,903,2022-03-27 10:49:19,2022-05-10 00:11:02
4290,0,2022-03-27 16:54:11,2022-03-27 16:54:11,2,3050.0,0,100,2950.0,0.0,wc-trash,904,0000-00-00 00:00:00,0000-00-00 00:00:00
4291,0,2022-03-27 17:22:25,2022-03-27 17:22:25,2,3350.0,0,100,3250.0,0.0,wc-completed,905,2022-03-27 11:24:09,2022-05-10 00:11:03
4292,0,2022-03-27 17:31:53,2022-03-27 17:31:53,1,1550.0,0,100,1450.0,0.0,wc-trash,906,0000-00-00 00:00:00,0000-00-00 00:00:00
4293,0,2022-03-27 17:38:20,2022-03-27 17:38:20,1,1550.0,0,100,1450.0,0.0,wc-completed,907,2022-03-27 11:40:56,2022-05-10 00:11:03
4294,0,2022-03-27 17:49:04,2022-03-27 17:49:04,1,1650.0,0,100,1550.0,0.0,wc-trash,908,0000-00-00 00:00:00,0000-00-00 00:00:00
4295,0,2022-03-27 17:54:49,2022-03-27 17:54:49,1,1500.0,0,100,1400.0,0.0,wc-completed,909,2022-03-27 11:56:21,2022-06-05 09:18:58
4296,0,2022-03-27 18:24:39,2022-03-27 18:24:39,1,1500.0,0,100,1400.0,0.0,wc-completed,910,2022-03-27 12:28:19,2022-05-10 00:03:06
4297,0,2022-03-27 18:29:00,2022-03-27 18:29:00,1,1700.0,0,100,1600.0,0.0,wc-completed,911,2022-03-27 12:33:45,2022-05-10 00:03:06
4298,0,2022-03-27 18:48:10,2022-03-27 18:48:10,1,2200.0,0,100,2100.0,0.0,wc-trash,912,0000-00-00 00:00:00,0000-00-00 00:00:00
4299,0,2022-03-27 18:59:39,2022-03-27 18:59:39,1,1650.0,0,100,1550.0,0.0,wc-completed,913,2022-03-27 13:06:25,2022-05-10 00:03:06
4300,0,2022-03-27 21:28:54,2022-03-27 21:28:54,2,4150.0,0,100,4050.0,0.0,wc-trash,277,0000-00-00 00:00:00,0000-00-00 00:00:00
4301,0,2022-03-27 21:38:22,2022-03-27 21:38:22,1,1500.0,0,100,1400.0,0.0,wc-trash,916,0000-00-00 00:00:00,0000-00-00 00:00:00
4302,0,2022-03-28 03:09:18,2022-03-28 03:09:18,2,3050.0,0,100,2950.0,0.0,wc-trash,918,0000-00-00 00:00:00,0000-00-00 00:00:00
4303,0,2022-03-28 03:13:16,2022-03-28 03:13:16,1,1550.0,0,100,1450.0,0.0,wc-trash,919,0000-00-00 00:00:00,0000-00-00 00:00:00
4305,0,2022-03-28 03:14:54,2022-03-28 03:14:54,1,1650.0,0,100,1550.0,0.0,wc-completed,921,2022-03-27 21:16:19,2022-05-10 00:03:07
4306,0,2022-03-28 03:43:56,2022-03-28 03:43:56,1,2250.0,0,100,2150.0,0.0,wc-trash,923,0000-00-00 00:00:00,0000-00-00 00:00:00
4307,0,2022-03-28 04:10:37,2022-03-28 04:10:37,7,10950.0,0,100,10850.0,0.0,wc-trash,924,0000-00-00 00:00:00,0000-00-00 00:00:00
4308,0,2022-03-28 05:20:44,2022-03-28 05:20:44,1,1750.0,0,100,1650.0,0.0,wc-trash,925,0000-00-00 00:00:00,0000-00-00 00:00:00
4309,0,2022-03-28 05:44:33,2022-03-28 05:44:33,1,1500.0,0,100,1400.0,0.0,wc-trash,926,0000-00-00 00:00:00,0000-00-00 00:00:00
4310,0,2022-03-28 06:14:26,2022-03-28 06:14:26,1,1900.0,0,100,1800.0,0.0,wc-completed,928,2022-03-28 00:16:29,2022-05-10 00:03:07
4311,0,2022-03-28 06:41:37,2022-03-28 06:41:37,1,1650.0,0,100,1550.0,0.0,wc-completed,929,2022-03-28 00:42:30,2022-05-10 00:03:07
4312,0,2022-03-28 06:54:37,2022-03-28 06:54:37,1,1700.0,0,100,1600.0,0.0,wc-completed,930,2022-03-28 00:55:47,2022-05-10 00:03:07
4313,0,2022-03-28 07:09:37,2022-03-28 07:09:37,1,1900.0,0,100,1800.0,1.0,wc-trash,931,0000-00-00 00:00:00,0000-00-00 00:00:00
4314,0,2022-03-28 07:16:47,2022-03-28 07:16:47,1,1700.0,0,100,1600.0,0.0,wc-trash,932,0000-00-00 00:00:00,0000-00-00 00:00:00
4315,0,2022-03-28 07:29:30,2022-03-28 07:29:30,1,1900.0,0,100,1800.0,0.0,wc-completed,931,2022-03-28 01:31:43,2022-06-26 09:59:19
4316,0,2022-03-28 08:29:22,2022-03-28 08:29:22,1,1550.0,0,100,1450.0,0.0,wc-completed,933,2022-03-28 02:31:49,2022-06-05 09:18:59
4318,0,2022-03-28 08:53:17,2022-03-28 08:53:17,1,1700.0,0,100,1600.0,0.0,wc-trash,934,0000-00-00 00:00:00,0000-00-00 00:00:00
4319,0,2022-03-28 09:05:45,2022-03-28 09:05:45,1,1800.0,0,100,1700.0,1.0,wc-trash,935,0000-00-00 00:00:00,0000-00-00 00:00:00
4320,0,2022-03-28 09:10:18,2022-03-28 09:10:18,1,1800.0,0,100,1700.0,0.0,wc-completed,935,2022-03-28 03:11:42,2022-05-09 10:49:50
4321,0,2022-03-28 09:16:37,2022-03-28 09:16:37,1,1600.0,0,100,1500.0,0.0,wc-completed,936,2022-03-28 03:19:46,2022-05-09 10:49:50
4322,0,2022-03-28 09:31:07,2022-03-28 09:31:07,1,1800.0,0,100,1700.0,0.0,wc-trash,756,0000-00-00 00:00:00,0000-00-00 00:00:00
4323,0,2022-03-28 09:39:52,2022-03-28 09:39:52,1,2200.0,0,100,2100.0,1.0,wc-trash,938,0000-00-00 00:00:00,0000-00-00 00:00:00
4324,0,2022-03-28 09:43:11,2022-03-28 09:43:11,1,1500.0,0,100,1400.0,0.0,wc-trash,939,0000-00-00 00:00:00,0000-00-00 00:00:00
4325,0,2022-03-28 09:53:05,2022-03-28 09:53:05,1,1750.0,0,100,1650.0,1.0,wc-trash,938,0000-00-00 00:00:00,0000-00-00 00:00:00
4326,0,2022-03-28 09:54:58,2022-03-28 09:54:58,1,1850.0,0,100,1750.0,0.0,wc-completed,940,2022-03-28 03:57:31,2022-05-09 10:49:50
4327,0,2022-03-28 09:56:03,2022-03-28 09:56:03,2,2950.0,0,100,2850.0,0.0,wc-completed,879,2022-03-28 11:40:14,2022-06-14 10:14:29
4328,0,2022-03-28 10:11:29,2022-03-28 10:11:29,1,1700.0,0,100,1600.0,0.0,wc-completed,941,2022-03-28 04:12:27,2022-05-09 10:49:50
4329,0,2022-03-28 10:22:19,2022-03-28 10:22:19,1,1500.0,0,100,1400.0,0.0,wc-completed,942,2022-03-28 04:23:28,2022-05-09 10:35:22
4330,0,2022-03-28 11:01:27,2022-03-28 11:01:27,1,1500.0,0,100,1400.0,0.0,wc-completed,944,2022-03-28 05:03:37,2022-05-09 10:35:22
4331,0,2022-03-28 11:01:27,2022-03-28 11:01:27,17,24600.0,0,0,24600.0,0.0,wc-trash,182,0000-00-00 00:00:00,0000-00-00 00:00:00
4332,0,2022-03-28 11:03:09,2022-03-28 11:03:09,1,1750.0,0,100,1650.0,0.0,wc-trash,945,0000-00-00 00:00:00,0000-00-00 00:00:00
4333,0,2022-03-28 12:02:12,2022-03-28 12:02:12,2,3050.0,0,100,2950.0,0.0,wc-trash,946,0000-00-00 00:00:00,0000-00-00 00:00:00
4334,0,2022-03-28 12:44:04,2022-03-28 12:44:04,2,3150.0,0,0,3150.0,0.0,wc-trash,174,0000-00-00 00:00:00,0000-00-00 00:00:00
4335,0,2022-03-28 13:01:32,2022-03-28 13:01:32,1,1400.0,0,0,1400.0,0.0,wc-trash,948,0000-00-00 00:00:00,0000-00-00 00:00:00
4336,0,2022-03-28 13:01:42,2022-03-28 13:01:42,1,1600.0,0,100,1500.0,1.0,wc-trash,757,0000-00-00 00:00:00,0000-00-00 00:00:00
4337,0,2022-03-28 13:04:39,2022-03-28 13:04:39,1,1600.0,0,100,1500.0,0.0,wc-completed,757,2022-03-28 07:05:59,2022-05-09 10:35:22
4338,0,2022-03-28 13:10:10,2022-03-28 13:10:10,1,1800.0,0,100,1700.0,0.0,wc-completed,949,2022-03-28 07:17:29,2022-05-26 23:48:27
4339,0,2022-03-28 13:25:11,2022-03-28 13:25:11,1,1700.0,0,100,1600.0,0.0,wc-trash,950,0000-00-00 00:00:00,0000-00-00 00:00:00
4340,0,2022-03-28 13:30:39,2022-03-28 13:30:39,3,4600.0,0,0,4600.0,0.0,wc-completed,951,2022-03-28 07:34:34,2022-05-26 23:48:28
4342,0,2022-03-28 15:16:44,2022-03-28 15:16:44,1,1500.0,0,100,1400.0,0.0,wc-completed,954,2022-03-28 09:18:03,2022-05-09 10:35:22
4343,0,2022-03-28 16:03:09,2022-03-28 16:03:09,1,1500.0,0,100,1400.0,0.0,wc-completed,955,2022-03-28 10:06:49,2022-05-09 10:35:22
4344,0,2022-03-28 16:15:53,2022-03-28 16:15:53,1,1900.0,0,100,1800.0,0.0,wc-completed,956,2022-03-28 11:37:14,2022-05-09 10:35:23
4345,0,2022-03-28 16:32:05,2022-03-28 16:32:05,1,1700.0,0,100,1600.0,0.0,wc-trash,957,0000-00-00 00:00:00,0000-00-00 00:00:00
4346,0,2022-03-28 16:38:25,2022-03-28 16:38:25,1,1700.0,0,100,1600.0,0.0,wc-trash,958,0000-00-00 00:00:00,0000-00-00 00:00:00
4347,0,2022-03-28 16:50:43,2022-03-28 16:50:43,1,1650.0,0,100,1550.0,0.0,wc-completed,959,2022-03-28 10:54:21,2022-05-09 10:18:21
4348,0,2022-03-28 17:01:16,2022-03-28 17:01:16,1,1850.0,0,100,1750.0,0.0,wc-completed,960,2022-03-28 11:06:10,2022-05-09 10:18:21
4349,0,2022-03-28 17:16:24,2022-03-28 17:16:24,1,1500.0,0,100,1400.0,0.0,wc-completed,961,2022-03-28 11:18:41,2022-05-26 23:48:29
4350,0,2022-03-28 17:20:05,2022-03-28 17:20:05,1,1650.0,0,100,1550.0,0.0,wc-completed,962,2022-03-28 11:23:02,2022-05-09 10:18:21
4351,0,2022-03-28 17:26:17,2022-03-28 17:26:17,2,3550.0,0,100,3450.0,0.0,wc-trash,963,0000-00-00 00:00:00,0000-00-00 00:00:00
4352,0,2022-03-28 18:15:03,2022-03-28 18:15:03,7,11100.0,0,100,11000.0,1.0,wc-trash,924,0000-00-00 00:00:00,0000-00-00 00:00:00
4354,0,2022-03-28 18:46:06,2022-03-28 18:46:06,7,10500.0,0,100,10400.0,0.0,wc-refunded,367,2022-03-28 12:51:24,2022-06-05 09:18:59
4355,0,2022-03-28 18:54:36,2022-03-28 18:54:36,1,1650.0,0,100,1550.0,0.0,wc-completed,964,2022-03-28 12:55:58,2022-05-16 23:00:54
4356,0,2022-03-28 19:45:56,2022-03-28 19:45:56,2,3300.0,0,100,3200.0,1.0,wc-trash,966,0000-00-00 00:00:00,0000-00-00 00:00:00
4357,0,2022-03-28 19:50:40,2022-03-28 19:50:40,1,1750.0,0,0,1750.0,0.0,wc-trash,967,0000-00-00 00:00:00,0000-00-00 00:00:00
4358,0,2022-03-28 20:16:10,2022-03-28 20:16:10,1,1700.0,0,100,1600.0,0.0,wc-completed,968,2022-03-28 14:17:09,2022-05-09 10:18:21
4359,0,2022-03-28 22:23:58,2022-03-28 22:23:58,1,1850.0,0,100,1750.0,0.0,wc-trash,969,0000-00-00 00:00:00,0000-00-00 00:00:00
4360,0,2022-03-28 22:34:03,2022-03-28 22:34:03,3,4900.0,0,100,4800.0,1.0,wc-trash,966,0000-00-00 00:00:00,0000-00-00 00:00:00
4361,0,2022-03-28 22:35:08,2022-03-28 22:35:08,2,3300.0,0,100,3200.0,0.0,wc-completed,966,2022-03-29 01:10:48,2022-05-09 10:18:21
4362,0,2022-03-28 23:17:23,2022-03-28 23:17:23,2,3150.0,0,100,3050.0,0.0,wc-trash,970,0000-00-00 00:00:00,0000-00-00 00:00:00
4363,0,2022-03-28 23:35:33,2022-03-28 23:35:33,1,1700.0,0,100,1600.0,0.0,wc-trash,971,0000-00-00 00:00:00,0000-00-00 00:00:00
4365,0,2022-03-29 01:22:22,2022-03-29 01:22:22,1,1700.0,0,100,1600.0,0.0,wc-completed,974,2022-03-28 19:25:04,2022-05-09 10:18:22
4366,0,2022-03-29 01:50:32,2022-03-29 01:50:32,1,1400.0,0,0,1400.0,0.0,wc-trash,975,0000-00-00 00:00:00,0000-00-00 00:00:00
4367,0,2022-03-29 02:06:35,2022-03-29 02:06:35,1,1850.0,0,100,1750.0,0.0,wc-completed,976,2022-03-28 20:11:20,2022-05-09 10:18:22
4368,0,2022-03-29 02:12:18,2022-03-29 02:12:18,2,3350.0,0,100,3250.0,0.0,wc-trash,977,0000-00-00 00:00:00,0000-00-00 00:00:00
4369,0,2022-03-29 02:23:49,2022-03-29 02:23:49,1,1500.0,0,100,1400.0,0.0,wc-trash,978,0000-00-00 00:00:00,0000-00-00 00:00:00
4371,0,2022-03-29 02:53:07,2022-03-29 02:53:07,2,3100.0,0,100,3000.0,0.0,wc-trash,980,0000-00-00 00:00:00,0000-00-00 00:00:00
4372,0,2022-03-29 02:55:01,2022-03-29 02:55:01,3,5800.0,0,100,5700.0,0.0,wc-completed,981,2022-03-28 20:57:04,2022-05-26 23:48:29
4374,0,2022-03-29 04:21:29,2022-03-29 04:21:29,1,1900.0,0,100,1800.0,0.0,wc-completed,982,2022-03-28 22:24:31,2022-05-16 23:00:56
4375,0,2022-03-29 04:50:56,2022-03-29 04:50:56,1,1800.0,0,100,1700.0,1.0,wc-trash,938,0000-00-00 00:00:00,0000-00-00 00:00:00
4376,0,2022-03-29 04:56:14,2022-03-29 04:56:14,1,1500.0,0,100,1400.0,0.0,wc-trash,983,0000-00-00 00:00:00,0000-00-00 00:00:00
4378,0,2022-03-29 05:48:39,2022-03-29 05:48:39,1,1650.0,0,100,1550.0,0.0,wc-completed,984,2022-03-28 23:50:41,2022-05-09 09:53:04
4379,0,2022-03-29 05:56:11,2022-03-29 05:56:11,2,3150.0,0,100,3050.0,0.0,wc-completed,963,2022-03-28 23:58:09,2022-05-16 23:00:57
4380,0,2022-03-29 06:10:07,2022-03-29 06:10:07,1,1700.0,0,100,1600.0,0.0,wc-trash,985,0000-00-00 00:00:00,0000-00-00 00:00:00
4381,0,2022-03-29 06:43:41,2022-03-29 06:43:41,1,1700.0,0,100,1600.0,0.0,wc-completed,986,2022-03-29 00:44:33,2022-05-09 09:46:11
4382,0,2022-03-29 07:13:12,2022-03-29 07:13:12,4,6050.0,0,0,6050.0,0.0,wc-trash,987,0000-00-00 00:00:00,0000-00-00 00:00:00
4383,0,2022-03-29 07:29:30,2022-03-29 07:29:30,1,1650.0,0,100,1550.0,0.0,wc-trash,988,0000-00-00 00:00:00,0000-00-00 00:00:00
4384,0,2022-03-29 07:29:51,2022-03-29 07:29:51,1,1750.0,0,100,1650.0,0.0,wc-completed,989,2022-03-29 01:31:07,2022-05-09 09:44:26
4385,0,2022-03-29 08:11:24,2022-03-29 08:11:24,1,1700.0,0,100,1600.0,0.0,wc-trash,992,0000-00-00 00:00:00,0000-00-00 00:00:00
4420,0,2022-03-29 09:30:47,2022-03-29 09:30:47,1,1500.0,0,100,1400.0,0.0,wc-completed,995,2022-03-29 03:46:44,2022-05-09 09:44:26
4421,0,2022-03-29 09:32:25,2022-03-29 09:32:25,1,1700.0,0,100,1600.0,0.0,wc-completed,993,2022-03-29 03:33:44,2022-05-09 09:40:30
4422,0,2022-03-29 10:08:25,2022-03-29 10:08:25,1,1600.0,0,100,1500.0,0.0,wc-completed,997,2022-03-29 04:10:30,2022-05-09 09:40:31
4423,0,2022-03-29 10:25:13,2022-03-29 10:25:13,1,1850.0,0,100,1750.0,0.0,wc-completed,998,2022-03-29 04:47:20,2022-05-09 09:36:41
4424,0,2022-03-29 11:23:57,2022-03-29 11:23:57,1,1600.0,0,100,1500.0,0.0,wc-completed,999,2022-03-29 05:27:00,2022-05-09 09:33:40
4425,0,2022-03-29 11:25:39,2022-03-29 11:25:39,1,1600.0,0,100,1500.0,0.0,wc-completed,1000,2022-03-29 05:26:48,2022-05-09 09:32:30
