product_id,sku,virtual,downloadable,min_price,max_price,onsale,stock_quantity,stock_status,rating_count,average_rating,total_sales,tax_status,tax_class
16690,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16691,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16692,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16693,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16694,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16695,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16696,,0,0,1000.0,1350.0,0,,instock,0,0.0,11,taxable,
16697,,0,0,1000.0,1000.0,0,,instock,0,0.0,0,taxable,parent
16698,,0,0,1100.0,1100.0,0,,instock,0,0.0,0,taxable,parent
16699,,0,0,1200.0,1200.0,0,,instock,0,0.0,0,taxable,parent
16700,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
16701,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
16702,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
16703,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16704,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16705,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16706,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16707,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16708,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16709,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16710,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
16711,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
16712,,0,0,1350.0,1550.0,0,0.0,outofstock,0,0.0,17,taxable,
16713,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16714,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16715,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16716,,0,0,1450.0,1450.0,0,,outofstock,0,0.0,0,taxable,parent
16717,,0,0,1350.0,1350.0,0,,outofstock,0,0.0,0,taxable,parent
16718,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
16719,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16720,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16721,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16722,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16723,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16724,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16725,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16726,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16727,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16819,,0,0,1550.0,1850.0,0,,instock,0,0.0,4,taxable,
16820,,0,0,1550.0,1550.0,0,,instock,0,0.0,0,taxable,parent
16821,,0,0,1650.0,1650.0,0,,instock,0,0.0,0,taxable,parent
16822,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
16823,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16824,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16825,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16826,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16827,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16828,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16829,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16830,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16831,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16832,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16833,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16834,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
16835,,0,0,0.0,0.0,0,,outofstock,0,0.0,46,taxable,
16836,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
16837,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
16838,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
16839,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16840,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16841,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16842,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16843,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16844,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16845,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16846,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16847,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16848,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16849,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
16850,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17009,,0,0,1650.0,1650.0,0,0.0,outofstock,0,0.0,4,taxable,
17010,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17011,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17012,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17013,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17014,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17015,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17016,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17017,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17018,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17019,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17020,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17021,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17022,,0,0,1100.0,1400.0,0,0.0,outofstock,0,0.0,8,taxable,
17023,,0,0,1100.0,1100.0,0,,outofstock,0,0.0,0,taxable,parent
17024,,0,0,1200.0,1200.0,0,,outofstock,0,0.0,0,taxable,parent
17025,,0,0,1300.0,1300.0,0,,outofstock,0,0.0,0,taxable,parent
17026,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17027,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17028,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17029,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17030,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17031,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17032,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17033,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17034,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17035,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17036,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17037,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17038,,0,0,1650.0,1650.0,0,0.0,outofstock,0,0.0,30,taxable,
17039,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17040,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17041,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17042,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17043,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17044,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17045,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17046,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17047,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17048,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17049,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17050,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17051,,0,0,1100.0,1400.0,0,,instock,0,0.0,4,taxable,
17052,,0,0,1100.0,1100.0,0,,instock,0,0.0,0,taxable,parent
17053,,0,0,1200.0,1200.0,0,,instock,0,0.0,0,taxable,parent
17054,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
17055,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17056,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17057,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17058,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17059,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17060,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17061,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17062,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17063,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17064,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17065,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17066,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17067,,0,0,1100.0,1400.0,0,0.0,outofstock,0,0.0,12,taxable,
17068,,0,0,1100.0,1100.0,0,,outofstock,0,0.0,0,taxable,parent
17069,,0,0,1200.0,1200.0,0,,outofstock,0,0.0,0,taxable,parent
17070,,0,0,1300.0,1300.0,0,,outofstock,0,0.0,0,taxable,parent
17071,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17072,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17073,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17074,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17075,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17076,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17077,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17078,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17079,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17080,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17081,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17082,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17150,,0,0,1350.0,1600.0,0,0.0,outofstock,0,0.0,19,taxable,
17151,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17152,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17153,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17154,,0,0,1350.0,1350.0,0,,outofstock,0,0.0,0,taxable,parent
17155,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17156,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17157,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17158,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17159,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17160,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17161,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17162,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17163,,0,0,1600.0,1600.0,0,,outofstock,0,0.0,0,taxable,parent
17164,,0,0,1450.0,1450.0,0,,outofstock,0,0.0,0,taxable,parent
17165,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
17166,,0,0,1750.0,1750.0,0,0.0,outofstock,0,0.0,62,taxable,
17167,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17168,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17169,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17170,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17171,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17172,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17173,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17174,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17175,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17176,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17177,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17178,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17180,,0,0,1350.0,1600.0,0,,instock,0,0.0,0,taxable,
17181,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17182,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17183,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17184,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
17185,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17186,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17187,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17188,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17189,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17190,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17191,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17192,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17193,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17194,,0,0,1450.0,1450.0,0,,instock,0,0.0,0,taxable,parent
17195,,0,0,1550.0,1550.0,0,,instock,0,0.0,0,taxable,parent
17196,,0,0,1100.0,1400.0,0,1.0,instock,0,0.0,7,taxable,
17197,,0,0,1100.0,1100.0,0,,instock,0,0.0,0,taxable,parent
17198,,0,0,1200.0,1200.0,0,,instock,0,0.0,0,taxable,parent
17199,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
17200,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17201,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17202,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17203,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17204,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17205,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17206,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17207,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17208,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17209,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17210,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17211,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17212,,0,0,1350.0,1600.0,0,2.0,instock,0,0.0,4,taxable,
17213,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17214,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17215,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17216,,0,0,1350.0,1350.0,0,,instock,0,0.0,0,taxable,parent
17217,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17218,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17219,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17220,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17221,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17222,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17223,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17224,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17225,,0,0,1600.0,1600.0,0,,instock,0,0.0,0,taxable,parent
17226,,0,0,1450.0,1450.0,0,,instock,0,0.0,0,taxable,parent
17227,,0,0,1550.0,1550.0,0,,instock,0,0.0,0,taxable,parent
17228,,0,0,1100.0,1400.0,0,0.0,outofstock,0,0.0,5,taxable,
17229,,0,0,1100.0,1100.0,0,,outofstock,0,0.0,0,taxable,parent
17230,,0,0,1200.0,1200.0,0,,outofstock,0,0.0,0,taxable,parent
17231,,0,0,1300.0,1300.0,0,,outofstock,0,0.0,0,taxable,parent
17232,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17233,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17234,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17235,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17236,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17237,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17238,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17239,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17240,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17241,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17242,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17243,,0,0,1400.0,1400.0,0,,outofstock,0,0.0,0,taxable,parent
17264,,0,0,0.0,0.0,0,0.0,outofstock,0,0.0,0,taxable,
17265,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17266,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17267,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17268,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17269,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17270,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17271,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17272,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17273,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17274,,0,0,1750.0,1750.0,0,0.0,outofstock,0,0.0,38,taxable,
17275,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17276,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17277,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17278,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17279,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17280,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17281,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17282,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17283,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17365,,0,0,1650.0,1900.0,0,,instock,0,0.0,20,taxable,
17366,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17367,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17368,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17369,,0,0,1650.0,1650.0,0,,instock,0,0.0,0,taxable,parent
17370,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17371,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17372,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17373,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17374,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17375,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17376,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17377,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17378,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17379,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17380,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17381,,0,0,0.0,0.0,0,,outofstock,1,4.0,41,taxable,
17382,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17383,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17384,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17385,,0,0,1550.0,1550.0,0,,outofstock,0,0.0,0,taxable,parent
17386,,0,0,1750.0,1750.0,0,,outofstock,0,0.0,0,taxable,parent
17387,,0,0,1650.0,1650.0,0,,outofstock,0,0.0,0,taxable,parent
17388,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17389,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17390,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17391,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17392,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17393,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17394,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17395,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17396,,0,0,1850.0,1850.0,0,,outofstock,0,0.0,0,taxable,parent
17397,,0,0,1650.0,1900.0,0,,instock,0,0.0,0,taxable,
17398,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17399,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17400,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17401,,0,0,1650.0,1650.0,0,,instock,0,0.0,0,taxable,parent
17402,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17403,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17404,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17405,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17406,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17407,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17408,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17409,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17410,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17411,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17412,,0,0,1900.0,1900.0,0,,instock,0,0.0,0,taxable,parent
17413,,0,0,1550.0,1850.0,0,,instock,0,0.0,0,taxable,
17414,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17415,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17416,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17417,,0,0,1550.0,1550.0,0,,instock,0,0.0,0,taxable,parent
17418,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17419,,0,0,1650.0,1650.0,0,,instock,0,0.0,0,taxable,parent
17420,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17421,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17422,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17423,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17424,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17425,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17426,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17427,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17428,,0,0,1850.0,1850.0,0,,instock,0,0.0,0,taxable,parent
17429,,0,0,1750.0,1750.0,0,,instock,0,0.0,8,taxable,
17430,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17431,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17432,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17433,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17434,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17435,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17436,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17437,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17438,,0,0,1750.0,1750.0,0,,instock,0,0.0,0,taxable,parent
17577,,0,0,1100.0,1400.0,0,,instock,0,0.0,26,taxable,
17578,,0,0,1100.0,1100.0,0,,instock,0,0.0,0,taxable,parent
17579,,0,0,1200.0,1200.0,0,,instock,0,0.0,0,taxable,parent
17580,,0,0,1300.0,1300.0,0,,instock,0,0.0,0,taxable,parent
17581,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17582,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17583,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17584,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17585,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17586,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17587,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17588,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17589,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17590,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17591,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17592,,0,0,1400.0,1400.0,0,,instock,0,0.0,0,taxable,parent
17593,,0,0,1250.0,1550.0,0,,instock,0,0.0,0,taxable,
