order_id,coupon_id,date_created,discount_amount
21808,16510,2023-02-17 14:34:00,150.0
21809,16617,2023-02-17 14:39:54,250.0
21811,16510,2023-02-17 15:55:15,150.0
21817,21439,2023-02-17 17:23:24,100.0
21821,21439,2023-02-18 04:56:36,100.0
21824,16617,2023-02-18 06:08:06,250.0
21827,16617,2023-02-18 11:28:58,250.0
21830,21354,2023-02-18 15:25:18,100.0
21835,16617,2023-02-18 16:38:46,250.0
21836,21439,2023-02-18 17:18:31,100.0
21845,21224,2023-02-19 06:06:10,100.0
21857,16617,2023-02-19 12:53:09,250.0
21858,21439,2023-02-19 13:06:12,100.0
21859,16510,2023-02-19 13:12:31,150.0
21872,16617,2023-02-19 17:02:25,250.0
21879,16617,2023-02-19 21:50:24,250.0
21880,16510,2023-02-20 00:54:17,150.0
21881,16510,2023-02-20 02:45:21,150.0
21906,21439,2023-02-20 12:06:24,100.0
21931,21439,2023-02-21 10:26:57,100.0
22009,16510,2023-02-21 13:50:45,150.0
22011,16510,2023-02-21 14:04:14,150.0
22022,16617,2023-02-21 15:10:58,250.0
22023,16510,2023-02-21 15:14:18,150.0
22024,21364,2023-02-21 15:33:11,100.0
22033,16617,2023-02-21 19:02:35,250.0
22047,16510,2023-02-22 07:07:06,150.0
22051,16510,2023-02-22 08:52:52,150.0
22066,16510,2023-02-22 17:43:01,150.0
22068,16510,2023-02-22 18:12:00,150.0
22075,16617,2023-02-23 06:28:44,250.0
22076,16617,2023-02-23 07:01:08,250.0
22083,16510,2023-02-23 09:08:54,150.0
22084,16510,2023-02-23 10:30:18,150.0
22160,16510,2023-02-23 12:17:08,150.0
22165,16510,2023-02-23 13:41:17,150.0
22176,16510,2023-02-23 16:15:54,150.0
22182,16617,2023-02-23 18:43:17,250.0
22193,16617,2023-02-24 10:19:21,250.0
22210,16510,2023-02-25 04:48:56,150.0
22212,16510,2023-02-25 07:58:56,150.0
22217,16510,2023-02-25 14:50:09,150.0
22218,16510,2023-02-25 14:58:02,150.0
22224,16617,2023-02-25 17:20:58,250.0
22227,16617,2023-02-26 00:29:17,250.0
22229,16617,2023-02-26 02:56:17,250.0
22236,16510,2023-02-26 06:21:59,150.0
22275,16510,2023-02-27 04:15:22,150.0
22287,16510,2023-02-27 11:17:39,150.0
22296,16510,2023-02-27 16:35:14,150.0
22399,22324,2023-02-28 12:38:01,220.5
22411,22324,2023-02-28 12:52:18,150.5
22413,22324,2023-02-28 12:57:09,98.0
22414,22324,2023-02-28 13:06:38,101.5
22420,22324,2023-02-28 13:20:39,129.5
22423,22324,2023-02-28 13:25:21,129.5
22424,22324,2023-02-28 13:26:07,178.5
22426,22324,2023-02-28 13:33:31,122.5
22427,22324,2023-02-28 13:42:25,318.5
22429,22324,2023-02-28 13:51:32,109.9
22430,22324,2023-02-28 13:52:53,168.0
22432,22324,2023-02-28 13:57:23,144.9
22434,22324,2023-02-28 14:02:14,122.5
22435,22324,2023-02-28 14:04:07,224.0
22436,22324,2023-02-28 14:07:09,112.0
22437,22324,2023-02-28 14:14:05,217.0
22439,22324,2023-02-28 14:16:58,133.0
22440,22324,2023-02-28 14:18:26,231.0
22441,22324,2023-02-28 14:18:29,223.3
22443,22324,2023-02-28 14:23:27,231.0
22445,-1,2023-02-28 14:26:09,0.0
22445,22324,2023-02-28 14:26:09,226.8
22447,22324,2023-02-28 14:29:57,406.0
22448,-1,2023-02-28 14:30:07,0.0
22448,22324,2023-02-28 14:30:07,242.9
22449,22324,2023-02-28 14:31:25,115.5
22452,22324,2023-02-28 14:33:52,178.5
22453,22324,2023-02-28 14:40:57,91.0
22458,16510,2023-02-28 16:49:06,150.0
22468,16510,2023-03-01 04:49:28,150.0
22478,16510,2023-03-01 11:49:29,150.0
22481,22479,2023-03-01 12:41:20,315.2
22482,22479,2023-03-01 12:41:31,336.0
22488,22479,2023-03-01 12:53:46,113.4
22490,22479,2023-03-01 12:55:25,112.0
22491,22479,2023-03-01 12:55:48,108.5
22492,22479,2023-03-01 12:56:15,98.0
22493,22479,2023-03-01 12:56:19,158.9
22495,22479,2023-03-01 13:01:17,94.5
22497,22479,2023-03-01 13:02:42,129.5
22500,22479,2023-03-01 13:12:26,129.5
22501,22479,2023-03-01 13:19:12,360.5
22503,22479,2023-03-01 13:24:31,220.5
22504,22479,2023-03-01 13:27:16,143.5
22506,22479,2023-03-01 13:28:36,230.3
22508,22479,2023-03-01 13:30:03,245.0
22509,22479,2023-03-01 13:30:56,230.3
22511,22479,2023-03-01 13:33:58,101.5
22514,22479,2023-03-01 13:51:24,339.5
22515,22479,2023-03-01 13:52:53,98.0
22516,22479,2023-03-01 13:59:54,140.0
22517,22479,2023-03-01 14:10:31,115.5
22518,22479,2023-03-01 14:12:28,206.5
22521,22479,2023-03-01 14:21:18,123.9
22522,22479,2023-03-01 14:27:02,147.0
22523,22479,2023-03-01 14:27:19,102.9
22526,22479,2023-03-01 14:43:58,245.0
22527,16510,2023-03-01 14:44:16,150.0
22528,16510,2023-03-01 14:58:04,150.0
22530,16617,2023-03-01 15:05:11,250.0
22540,16510,2023-03-02 03:25:00,150.0
22544,16510,2023-03-02 05:39:22,150.0
22580,16617,2023-03-02 15:46:51,250.0
22582,16617,2023-03-02 17:03:50,250.0
22585,16617,2023-03-02 18:01:32,250.0
22593,16617,2023-03-02 19:49:42,250.0
22600,16617,2023-03-03 03:29:33,250.0
22603,16617,2023-03-03 04:22:53,250.0
22606,16510,2023-03-03 05:38:33,150.0
22610,16510,2023-03-03 07:14:19,150.0
22618,16510,2023-03-03 10:18:12,150.0
22620,16510,2023-03-03 11:06:45,150.0
22633,16510,2023-03-03 19:41:33,150.0
22648,16617,2023-03-04 13:28:16,250.0
22650,16510,2023-03-04 14:45:38,150.0
22652,16510,2023-03-04 15:10:17,150.0
22769,16510,2023-03-05 13:29:11,150.0
22780,16510,2023-03-05 17:03:45,150.0
22786,16510,2023-03-05 19:39:00,150.0
22800,16510,2023-03-06 05:39:05,150.0
22813,16617,2023-03-06 17:41:29,250.0
22819,16617,2023-03-06 20:48:32,250.0
22829,16510,2023-03-07 06:04:05,150.0
22835,16510,2023-03-07 10:53:13,150.0
22843,16510,2023-03-07 14:50:04,150.0
22844,16510,2023-03-07 15:43:29,150.0
22850,16617,2023-03-07 18:55:50,250.0
22857,16510,2023-03-08 04:59:01,150.0
22910,16617,2023-03-08 11:57:08,250.0
22954,16617,2023-03-08 12:40:59,250.0
22957,22952,2023-03-08 12:49:21,5.0
22962,22952,2023-03-08 13:34:47,77.5
22965,22952,2023-03-08 13:44:57,80.0
22966,22952,2023-03-08 13:46:45,78.5
22968,22952,2023-03-08 13:48:00,91.0
22969,22952,2023-03-08 13:50:58,105.0
22970,22952,2023-03-08 13:57:54,96.0
22972,22952,2023-03-08 14:11:32,117.5
22975,22952,2023-03-08 14:27:51,118.5
22976,22952,2023-03-08 14:35:23,171.0
22977,22952,2023-03-08 14:40:52,117.5
22979,22952,2023-03-08 15:07:22,92.5
22980,22952,2023-03-08 15:08:16,86.0
22984,22952,2023-03-08 15:18:01,85.0
22985,22952,2023-03-08 15:22:35,85.0
23001,16617,2023-03-09 03:42:38,250.0
23008,16617,2023-03-09 07:38:02,250.0
23082,16510,2023-03-09 18:36:35,150.0
23085,16510,2023-03-10 00:56:40,150.0
23124,16510,2023-03-10 17:27:20,150.0
23127,16617,2023-03-10 18:46:49,250.0
23150,16510,2023-03-12 04:40:23,150.0
23158,16510,2023-03-12 11:16:11,150.0
23166,16510,2023-03-12 18:58:45,150.0
23225,-1,2023-03-13 21:41:05,0.0
23225,16510,2023-03-13 21:41:05,150.0
23238,16617,2023-03-14 09:04:35,250.0
23245,16617,2023-03-14 10:56:09,250.0
23252,16510,2023-03-14 13:13:52,150.0
23255,16510,2023-03-14 13:49:34,150.0
23259,16617,2023-03-14 14:45:25,250.0
23262,16617,2023-03-14 16:02:36,250.0
23267,16510,2023-03-15 04:02:56,150.0
23273,16617,2023-03-15 05:57:36,250.0
23343,16510,2023-03-15 13:19:12,150.0
23348,16510,2023-03-15 14:29:46,150.0
23350,16510,2023-03-15 15:38:09,150.0
23354,16617,2023-03-15 17:21:53,250.0
23361,16617,2023-03-16 01:47:47,250.0
23372,16510,2023-03-16 06:34:52,150.0
23398,23396,2023-03-16 16:36:11,2070.0
23492,23491,2023-03-17 12:44:15,112.0
23497,23491,2023-03-17 13:49:38,164.5
23499,16617,2023-03-17 14:40:56,250.0
23506,16617,2023-03-17 17:27:26,250.0
23524,16510,2023-03-18 10:00:07,150.0
23527,16510,2023-03-18 12:23:50,150.0
23541,-1,2023-03-19 02:08:40,0.0
23541,16617,2023-03-19 02:08:40,250.0
23543,16617,2023-03-19 05:52:26,250.0
23553,16510,2023-03-19 15:25:39,150.0
23559,16617,2023-03-19 18:35:21,250.0
23571,23565,2023-03-20 11:56:24,50.0
23586,16617,2023-03-21 08:29:22,250.0
23587,16510,2023-03-21 09:30:51,150.0
23596,16510,2023-03-21 15:29:15,150.0
23605,16617,2023-03-21 18:12:21,250.0
23608,16617,2023-03-21 18:40:10,250.0
23622,16617,2023-03-22 05:20:04,250.0
23627,16510,2023-03-22 07:57:02,150.0
23698,16510,2023-03-22 10:36:35,150.0
23732,16510,2023-03-22 11:05:04,150.0
23733,16617,2023-03-22 11:06:02,250.0
23735,16617,2023-03-22 11:50:51,250.0
23737,16510,2023-03-22 12:38:29,150.0
23754,16510,2023-03-22 19:27:43,150.0
23759,16510,2023-03-23 03:45:24,150.0
23760,16510,2023-03-23 03:46:36,150.0
23764,16617,2023-03-23 06:07:55,250.0
23766,16510,2023-03-23 08:20:52,150.0
23768,16617,2023-03-23 08:43:40,250.0
23772,16510,2023-03-23 15:08:15,150.0
23778,16510,2023-03-23 16:56:28,150.0
23790,-1,2023-03-24 06:52:25,0.0
23809,16510,2023-03-24 09:17:57,150.0
23865,16510,2023-03-24 13:24:20,150.0
23870,16617,2023-03-24 14:28:44,250.0
23882,16617,2023-03-24 22:42:19,250.0
23886,16617,2023-03-25 06:25:23,250.0
23892,16510,2023-03-25 11:16:44,150.0
23902,16510,2023-03-25 16:38:50,150.0
23908,16617,2023-03-26 01:28:54,250.0
23909,16510,2023-03-26 01:52:30,150.0
23918,16510,2023-03-26 10:02:08,150.0
23928,16617,2023-03-26 16:07:21,250.0
23931,16617,2023-03-26 16:37:12,250.0
23949,16510,2023-03-27 15:58:16,150.0
23955,16510,2023-03-28 04:16:37,150.0
23963,16510,2023-03-28 11:32:48,150.0
23974,16510,2023-03-28 17:41:00,150.0
23978,16510,2023-03-28 19:13:03,150.0
23982,-1,2023-03-29 05:27:10,0.0
23982,16617,2023-03-29 05:27:10,250.0
24046,16617,2023-03-29 13:03:42,250.0
24054,16510,2023-03-29 14:22:01,150.0
24069,16510,2023-03-29 18:22:10,150.0
24072,16510,2023-03-29 19:55:52,150.0
24075,16617,2023-03-29 20:20:51,250.0
24079,16510,2023-03-30 05:09:00,150.0
24096,16510,2023-03-30 11:05:02,150.0
24105,16510,2023-03-30 13:07:12,150.0
24110,16617,2023-03-30 21:19:38,250.0
24127,24125,2023-03-31 06:54:27,117.0
24129,24125,2023-03-31 07:05:20,105.0
24134,24125,2023-03-31 07:50:50,117.0
24136,24125,2023-03-31 08:08:03,367.2
24137,16510,2023-03-31 08:09:30,150.0
24139,24125,2023-03-31 08:58:25,96.0
24140,24125,2023-03-31 09:02:26,183.0
24143,24125,2023-03-31 10:26:10,42.0
24146,24125,2023-03-31 11:12:36,207.0
24159,16617,2023-03-31 11:46:29,250.0
24193,24125,2023-03-31 12:07:03,111.0
24210,24125,2023-03-31 12:38:05,291.0
24211,24125,2023-03-31 12:44:35,96.0
24212,24125,2023-03-31 13:04:22,326.4
24213,24125,2023-03-31 13:13:59,90.0
24214,24125,2023-03-31 13:16:21,90.0
24225,16510,2023-03-31 15:06:26,150.0
24234,16617,2023-03-31 17:37:02,250.0
24235,16617,2023-03-31 18:01:52,250.0
24237,16510,2023-03-31 18:08:07,150.0
24257,24256,2023-04-01 12:39:59,122.5
24264,24256,2023-04-01 13:30:48,116.9
24268,24256,2023-04-01 14:31:54,108.5
24269,24256,2023-04-01 14:49:41,108.5
24270,24256,2023-04-01 14:54:24,101.5
24271,24256,2023-04-01 14:59:10,120.4
24273,16617,2023-04-01 15:19:58,250.0
24273,24256,2023-04-01 15:19:58,414.4
24274,24256,2023-04-01 15:23:53,108.5
24281,24256,2023-04-01 15:58:58,119.0
24282,16510,2023-04-01 17:18:29,150.0
24297,16510,2023-04-02 08:55:40,150.0
24356,16617,2023-04-02 16:34:34,250.0
24363,16617,2023-04-02 19:13:04,250.0
24366,16510,2023-04-02 20:17:01,150.0
24370,16617,2023-04-03 03:25:29,250.0
24375,16510,2023-04-03 06:25:57,150.0
24380,16510,2023-04-03 08:45:12,150.0
24385,-1,2023-04-03 09:07:01,0.0
24400,16510,2023-04-03 15:09:49,150.0
24408,24392,2023-04-03 17:00:42,1850.0
24412,16510,2023-04-03 18:00:31,150.0
24414,16510,2023-04-03 18:13:49,150.0
24418,16617,2023-04-03 20:59:31,250.0
24420,16617,2023-04-03 21:55:32,250.0
24430,-1,2023-04-04 07:37:08,0.0
24430,16510,2023-04-04 07:37:08,150.0
24433,16510,2023-04-04 07:57:26,150.0
24448,-1,2023-04-04 13:26:46,0.0
24454,16510,2023-04-04 16:58:39,150.0
24461,-1,2023-04-05 03:41:48,0.0
24461,16617,2023-04-05 03:41:48,250.0
24474,16617,2023-04-05 09:07:08,250.0
24480,16510,2023-04-05 12:30:51,150.0
24484,-1,2023-04-05 13:30:51,0.0
24484,16617,2023-04-05 13:30:51,250.0
24494,-1,2023-04-05 18:39:25,0.0
24494,16510,2023-04-05 18:39:25,150.0
24499,16617,2023-04-06 04:00:05,250.0
24501,16617,2023-04-06 05:20:00,250.0
24502,-1,2023-04-06 06:21:00,0.0
24502,16617,2023-04-06 06:21:00,250.0
24507,-1,2023-04-06 08:55:00,0.0
24507,16510,2023-04-06 08:55:00,150.0
24511,-1,2023-04-06 09:39:48,0.0
24511,16510,2023-04-06 09:39:48,150.0
24512,16510,2023-04-06 10:11:43,150.0
24515,16510,2023-04-06 10:43:07,150.0
24522,16510,2023-04-06 12:57:12,150.0
24526,16510,2023-04-06 15:48:30,150.0
24528,16617,2023-04-06 16:05:36,250.0
24543,16617,2023-04-07 03:44:59,250.0
24549,16510,2023-04-07 06:15:42,150.0
24551,16510,2023-04-07 07:59:20,150.0
24638,16510,2023-04-07 13:22:38,150.0
24653,16510,2023-04-07 16:53:45,150.0
24656,16617,2023-04-07 17:04:16,250.0
24657,16510,2023-04-07 17:27:20,150.0
24661,16510,2023-04-07 17:43:41,150.0
24667,16510,2023-04-08 03:26:33,150.0
24672,16510,2023-04-08 05:47:11,150.0
24674,16510,2023-04-08 06:23:10,150.0
24689,16510,2023-04-08 15:08:45,150.0
24690,16617,2023-04-08 15:51:16,250.0
24698,16617,2023-04-08 22:13:20,250.0
24699,16617,2023-04-09 02:13:40,250.0
24710,-1,2023-04-09 08:52:31,0.0
24710,16510,2023-04-09 08:52:31,150.0
24711,16510,2023-04-09 08:58:26,150.0
24724,-1,2023-04-09 14:21:26,0.0
24724,16510,2023-04-09 14:21:26,150.0
24725,16510,2023-04-09 14:27:20,150.0
24727,16510,2023-04-09 15:15:51,150.0
24732,-1,2023-04-09 17:24:30,0.0
24732,16510,2023-04-09 17:24:30,150.0
24735,16617,2023-04-09 18:05:39,250.0
24748,-1,2023-04-10 07:13:55,0.0
24748,16510,2023-04-10 07:13:55,150.0
24753,16510,2023-04-10 10:35:50,150.0
24770,16510,2023-04-10 14:14:08,150.0
24775,16510,2023-04-10 15:47:35,150.0
24782,-1,2023-04-10 18:48:29,0.0
24783,16510,2023-04-10 18:48:31,150.0
24794,16617,2023-04-11 06:30:38,250.0
24809,-1,2023-04-11 15:28:03,0.0
24809,16510,2023-04-11 15:28:03,150.0
24811,-1,2023-04-11 16:32:20,0.0
24811,16617,2023-04-11 16:32:20,250.0
24813,16617,2023-04-11 17:12:00,250.0
24815,-1,2023-04-11 17:26:35,0.0
24815,16510,2023-04-11 17:26:35,150.0
24819,16617,2023-04-11 22:27:21,250.0
24822,16510,2023-04-12 03:47:13,150.0
24823,16510,2023-04-12 04:14:38,150.0
24844,16510,2023-04-12 07:03:55,150.0
24845,-1,2023-04-12 07:16:22,0.0
24845,16510,2023-04-12 07:16:22,150.0
24850,16510,2023-04-12 11:28:21,150.0
24985,16510,2023-04-12 14:14:02,150.0
24987,-1,2023-04-12 15:24:31,0.0
24987,16510,2023-04-12 15:24:31,150.0
24994,16510,2023-04-12 17:55:47,150.0
24996,-1,2023-04-12 18:14:02,0.0
24996,16617,2023-04-12 18:14:02,250.0
24997,24989,2023-04-12 18:47:32,390.0
25007,16510,2023-04-13 02:40:36,150.0
25008,-1,2023-04-13 02:50:38,0.0
25012,-1,2023-04-13 03:57:20,0.0
25012,24989,2023-04-13 03:57:20,322.0
25019,16510,2023-04-13 06:54:56,150.0
25026,16510,2023-04-13 09:23:53,150.0
25027,16617,2023-04-13 09:47:13,250.0
25030,24989,2023-04-13 12:08:51,329.0
25040,16617,2023-04-13 16:38:33,250.0
25043,-1,2023-04-13 17:42:31,0.0
25043,16510,2023-04-13 17:42:31,150.0
25044,16510,2023-04-13 17:59:40,150.0
25054,16510,2023-04-14 00:41:52,150.0
25057,16510,2023-04-14 07:31:45,150.0
25063,-1,2023-04-14 10:28:32,0.0
25063,16617,2023-04-14 10:28:32,250.0
25064,16617,2023-04-14 10:29:18,250.0
25065,16510,2023-04-14 10:33:19,150.0
25153,16510,2023-04-14 15:01:33,150.0
25167,16617,2023-04-14 16:43:13,250.0
25170,-1,2023-04-14 18:58:31,0.0
25170,16510,2023-04-14 18:58:31,150.0
25182,-1,2023-04-15 08:18:21,0.0
25182,16510,2023-04-15 08:18:21,150.0
25183,-1,2023-04-15 08:48:41,0.0
25186,16617,2023-04-15 09:16:37,250.0
25190,-1,2023-04-15 11:56:14,0.0
25190,16617,2023-04-15 11:56:14,250.0
25192,16510,2023-04-15 12:35:32,150.0
25211,16617,2023-04-16 07:50:13,250.0
25237,16510,2023-04-16 17:11:41,150.0
25245,16617,2023-04-17 00:35:04,250.0
25249,16617,2023-04-17 05:00:04,250.0
25299,-1,2023-04-17 14:37:37,0.0
25299,16510,2023-04-17 14:37:37,150.0
25302,16510,2023-04-17 15:49:51,150.0
25304,16510,2023-04-17 17:26:37,150.0
25331,16617,2023-04-18 11:13:24,250.0
25349,16617,2023-04-19 06:00:21,250.0
25422,-1,2023-04-19 14:14:35,0.0
25422,16617,2023-04-19 14:14:35,250.0
25431,-1,2023-04-19 16:10:38,0.0
25431,16510,2023-04-19 16:10:38,150.0
25432,16617,2023-04-19 16:45:26,250.0
25440,16510,2023-04-19 17:33:48,150.0
25442,16617,2023-04-19 18:11:01,250.0
25450,16617,2023-04-19 19:52:15,250.0
25453,16510,2023-04-20 02:38:30,150.0
25470,-1,2023-04-20 11:50:46,0.0
25470,16510,2023-04-20 11:50:46,150.0
25471,-1,2023-04-20 11:54:10,0.0
25471,16510,2023-04-20 11:54:10,150.0
25475,16510,2023-04-20 12:57:09,150.0
25476,-1,2023-04-20 14:28:42,0.0
25485,25468,2023-04-20 18:35:32,60.0
25487,25468,2023-04-20 18:53:12,61.0
25491,16617,2023-04-21 03:13:44,250.0
25492,-1,2023-04-21 03:29:47,0.0
25492,16510,2023-04-21 03:29:47,150.0
25493,16510,2023-04-21 03:58:41,150.0
25499,16510,2023-04-21 06:13:42,150.0
25502,-1,2023-04-21 07:15:15,0.0
25673,16617,2023-04-22 03:37:19,250.0
25676,16617,2023-04-22 05:14:48,250.0
25681,16510,2023-04-22 06:43:06,150.0
25687,16617,2023-04-22 09:10:21,250.0
25690,-1,2023-04-22 09:48:26,0.0
25690,16617,2023-04-22 09:48:26,250.0
25692,16510,2023-04-22 10:51:02,150.0
25693,16510,2023-04-22 11:18:16,150.0
25708,-1,2023-04-22 20:59:38,0.0
25708,16617,2023-04-22 20:59:38,250.0
25712,16510,2023-04-23 04:42:41,150.0
25729,16617,2023-04-23 13:50:18,250.0
25736,-1,2023-04-23 15:13:25,0.0
25736,16617,2023-04-23 15:13:25,250.0
25738,16617,2023-04-23 15:58:12,250.0
25742,16510,2023-04-23 17:21:05,150.0
25751,16510,2023-04-23 18:53:06,150.0
25753,16510,2023-04-23 20:13:08,150.0
25773,-1,2023-04-24 16:34:51,0.0
25773,16617,2023-04-24 16:34:51,250.0
25775,16617,2023-04-24 17:04:04,250.0
25776,16510,2023-04-24 19:20:52,150.0
25777,16510,2023-04-25 01:45:47,150.0
25778,16617,2023-04-25 02:02:49,250.0
25781,16617,2023-04-25 05:00:41,250.0
25787,16510,2023-04-25 07:07:22,150.0
25874,16617,2023-04-25 13:25:10,250.0
25877,16617,2023-04-25 13:36:06,250.0
25897,16510,2023-04-25 21:33:34,150.0
25901,16617,2023-04-26 05:31:03,250.0
25922,16510,2023-04-26 12:55:10,150.0
25923,16617,2023-04-26 14:18:07,250.0
25933,16617,2023-04-26 16:59:40,250.0
25946,16510,2023-04-27 06:46:23,150.0
26051,16510,2023-04-27 14:32:34,150.0
26055,16617,2023-04-27 15:16:35,250.0
26059,16510,2023-04-27 17:51:55,150.0
26066,16617,2023-04-28 03:09:40,250.0
26067,-1,2023-04-28 04:04:03,0.0
26067,16617,2023-04-28 04:04:03,250.0
26073,16617,2023-04-28 06:41:42,250.0
26075,16510,2023-04-28 06:42:11,150.0
26077,16510,2023-04-28 07:15:28,150.0
26082,16510,2023-04-28 09:47:20,150.0
26090,16617,2023-04-28 14:50:15,250.0
26093,16510,2023-04-28 16:31:27,150.0
26098,16510,2023-04-28 18:19:32,150.0
26103,-1,2023-04-28 23:06:57,0.0
26103,16617,2023-04-28 23:06:57,250.0
26107,16617,2023-04-29 03:53:56,250.0
26109,16510,2023-04-29 04:50:32,150.0
26111,16617,2023-04-29 05:23:09,250.0
26141,16510,2023-04-30 00:19:34,150.0
26145,16510,2023-04-30 04:35:34,150.0
26153,16510,2023-04-30 07:24:41,150.0
26154,16617,2023-04-30 07:53:13,250.0
26155,26150,2023-04-30 08:43:44,70.0
26157,-1,2023-04-30 09:07:36,0.0
26157,16510,2023-04-30 09:07:36,150.0
26158,26150,2023-04-30 09:08:34,56.0
26160,26150,2023-04-30 09:28:33,57.0
26162,26150,2023-04-30 10:19:57,136.0
26163,16510,2023-04-30 10:28:12,150.0
26165,16617,2023-04-30 11:14:14,250.0
26166,16510,2023-04-30 11:37:25,150.0
26167,26150,2023-04-30 12:03:46,57.0
26172,26150,2023-04-30 13:15:07,108.0
26175,16510,2023-04-30 13:55:35,150.0
26176,26150,2023-04-30 14:14:06,136.0
26177,26128,2023-04-30 14:47:11,800.0
26179,26150,2023-04-30 15:23:59,544.0
26182,26150,2023-04-30 17:22:39,72.0
26183,26150,2023-04-30 19:24:13,56.0
26184,26150,2023-04-30 19:50:12,62.0
26189,16510,2023-05-01 02:49:20,150.0
26190,16617,2023-05-01 03:24:56,250.0
26191,16617,2023-05-01 03:35:30,250.0
26203,16617,2023-05-01 07:56:04,250.0
26207,-1,2023-05-01 09:17:04,0.0
26207,16510,2023-05-01 09:17:04,150.0
26208,16510,2023-05-01 09:28:43,150.0
26213,26150,2023-05-01 13:05:56,65.0
26214,26150,2023-05-01 13:41:01,536.0
26223,16510,2023-05-01 15:50:04,150.0
26224,16510,2023-05-01 16:03:33,150.0
26225,-1,2023-05-01 16:16:25,0.0
26232,-1,2023-05-01 18:36:06,0.0
26232,26150,2023-05-01 18:36:06,298.0
26234,16510,2023-05-01 19:10:19,150.0
26238,16510,2023-05-01 21:14:52,150.0
26243,16510,2023-05-02 04:14:42,150.0
26245,16617,2023-05-02 05:13:28,250.0
26253,26150,2023-05-02 07:01:53,65.0
26255,-1,2023-05-02 08:44:31,0.0
26255,16510,2023-05-02 08:44:31,150.0
26259,16510,2023-05-02 11:05:32,150.0
26264,16510,2023-05-02 12:42:25,150.0
26265,16510,2023-05-02 13:24:23,150.0
26266,16510,2023-05-02 13:58:00,150.0
26269,26150,2023-05-02 14:29:37,60.0
26280,16510,2023-05-02 18:47:43,150.0
26281,16510,2023-05-02 20:12:05,150.0
26282,16617,2023-05-02 23:37:32,250.0
26284,26150,2023-05-03 01:53:11,56.0
26285,26150,2023-05-03 03:11:18,128.0
26296,26150,2023-05-03 08:14:53,64.0
26371,16510,2023-05-03 13:23:27,150.0
26373,16510,2023-05-03 13:53:27,150.0
26379,16617,2023-05-03 15:04:14,250.0
26382,16617,2023-05-03 16:07:57,250.0
26384,16510,2023-05-03 16:27:26,150.0
26386,16617,2023-05-03 16:40:56,250.0
26387,16617,2023-05-03 16:42:52,250.0
26389,16617,2023-05-03 17:08:36,250.0
26395,16510,2023-05-03 20:08:23,150.0
26399,16617,2023-05-03 21:33:45,250.0
26402,-1,2023-05-04 02:36:01,0.0
26402,16617,2023-05-04 02:36:01,250.0
26403,16617,2023-05-04 02:44:21,250.0
26405,16617,2023-05-04 03:59:36,250.0
26408,16617,2023-05-04 05:47:36,250.0
26409,16617,2023-05-04 05:55:33,250.0
26410,16510,2023-05-04 06:26:19,150.0
26415,16510,2023-05-04 07:56:15,150.0
26422,16510,2023-05-04 10:29:03,150.0
26425,16510,2023-05-04 12:28:50,150.0
26426,16617,2023-05-04 13:30:00,250.0
26427,16510,2023-05-04 14:27:22,150.0
26431,16617,2023-05-04 15:30:27,250.0
26438,16617,2023-05-04 18:20:03,250.0
26443,16617,2023-05-05 02:43:17,250.0
26448,16617,2023-05-05 06:48:23,250.0
26451,16510,2023-05-05 07:02:36,150.0
26452,16510,2023-05-05 07:51:06,150.0
26461,16510,2023-05-05 11:40:35,150.0
26462,16510,2023-05-05 11:45:25,150.0
26467,16510,2023-05-05 13:44:56,150.0
26471,16617,2023-05-05 15:17:26,250.0
26480,16617,2023-05-05 23:18:42,250.0
26483,16617,2023-05-06 03:34:06,250.0
26485,-1,2023-05-06 03:53:57,0.0
26485,16617,2023-05-06 03:53:57,250.0
26486,16617,2023-05-06 04:04:00,250.0
26488,16617,2023-05-06 05:07:55,250.0
26489,16510,2023-05-06 05:57:28,150.0
26497,26429,2023-05-06 07:27:26,3000.0
26573,16617,2023-05-06 12:22:47,250.0
26586,-1,2023-05-06 16:26:05,0.0
26586,16617,2023-05-06 16:26:05,250.0
26587,16617,2023-05-06 16:27:38,250.0
26588,16617,2023-05-06 16:29:15,250.0
26596,16617,2023-05-06 19:22:39,250.0
26598,16617,2023-05-06 21:45:32,250.0
26599,16510,2023-05-06 22:05:04,150.0
26600,16617,2023-05-07 02:15:08,250.0
26603,16617,2023-05-07 03:23:03,250.0
26605,16617,2023-05-07 03:33:17,250.0
26611,16617,2023-05-07 03:45:04,250.0
26612,16510,2023-05-07 04:25:24,150.0
26624,16510,2023-05-07 09:01:39,150.0
26627,16510,2023-05-07 11:03:49,150.0
26634,16510,2023-05-07 15:16:17,150.0
26642,16510,2023-05-07 18:51:03,150.0
26645,16617,2023-05-07 21:05:04,250.0
26650,16617,2023-05-08 03:06:53,250.0
26656,16617,2023-05-08 06:55:52,250.0
26675,16617,2023-05-08 16:23:28,250.0
26681,16617,2023-05-08 18:19:25,250.0
26684,16617,2023-05-08 20:15:03,250.0
26698,26673,2023-05-09 06:12:21,2700.0
26715,16510,2023-05-09 11:58:40,150.0
26758,16510,2023-05-09 12:45:58,150.0
26762,16510,2023-05-09 14:09:22,150.0
26765,16510,2023-05-09 15:26:47,150.0
26776,16510,2023-05-09 22:13:24,150.0
26785,16617,2023-05-10 06:13:09,250.0
26790,16510,2023-05-10 07:29:12,150.0
26804,-1,2023-05-10 14:12:17,0.0
